Subject,Condition,RT,Accuracy,RT_log,Group,home,social,prof,composite
S02,lowom_w,10732,0,9.280985212,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_w,6263,1,8.742414583,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_u,4381,0,8.385032288,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_wo,3337,0,8.112827479,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_w,5412,1,8.596373989,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_w,17576,0,9.774289614,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_wo,3265,0,8.091015042,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_wo,3186,0,8.06652149,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_w,12506,0,9.433963808,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_wo,3148,0,8.05452261,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_w,7189,1,8.880307359,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_u,6226,0,8.736489351,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_wo,2676,0,7.892078421,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_w,15896,1,9.673822784,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_g,5174,1,8.551401363,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_g,20734,1,9.939530144,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_u,5601,1,8.630700432,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_g,20053,1,9.906134047,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_g,4158,1,8.332789468,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_wo,2712,0,7.905441649,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_wo,2620,0,7.870929597,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_w,11189,1,9.322686432,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_u,2860,0,7.958576904,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_u,8382,0,9.033841828,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_w,11208,1,9.324383088,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_w,7678,1,8.946114376,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_wo,3294,0,8.099857911,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_w,3257,1,8.088561805,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_w,13423,1,9.504724932,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_g,9431,1,9.151757415,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_w,5418,1,8.597482023,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_g,5403,1,8.594709634,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_u,3379,1,8.125335087,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_wo,527,0,6.267200549,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_wo,6634,1,8.79996322,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_w,4251,1,8.354909528,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_wo,495,0,6.204557763,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_u,3489,0,8.157370441,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_g,6677,1,8.806424064,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_u,2934,0,7.984121959,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_wo,16441,0,9.707533494,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_w,3340,1,8.113726086,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_w,8314,1,9.02569612,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_w,3221,1,8.077447149,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_wo,3136,0,8.050703381,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_g,18317,1,9.815584869,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_w,8419,1,9.038246335,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_u,3006,0,8.00836557,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_g,8860,0,9.089302044,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_wo,2268,0,7.726653665,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_wo,11871,0,9.38185373,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_u,3755,1,8.230843564,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_wo,3187,0,8.066835314,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_w,15782,0,9.666625329,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_g,4867,0,8.49023301,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_u,3280,0,8.095598701,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_wo,3289,0,8.098338846,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_w,6056,1,8.708804795,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_wo,7981,1,8.984818996,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_w,7143,1,8.873888135,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_g,4326,0,8.372398607,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_u,6224,1,8.736168066,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_w,4302,1,8.36683531,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_g,7297,1,8.895218584,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_u,3378,0,8.125039097,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_wo,2420,0,7.791522819,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_w,6136,1,8.721928343,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_wo,4455,0,8.40178234,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_g,7001,1,8.853808275,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_wo,5662,0,8.641532466,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_u,4521,1,8.416488487,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_w,6548,1,8.786914938,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_g,2354,1,7.763871288,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_g,2630,1,7.874739125,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_u,6653,1,8.80282316,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_w,4827,1,8.481980436,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_w,6114,1,8.718336502,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_wo,2199,0,7.695757991,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_u,3295,1,8.100161447,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_w,6538,0,8.785386587,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_wo,2322,1,7.750184162,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_g,9618,1,9.171391622,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_wo,2395,0,7.78113851,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_w,8225,1,9.014933576,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_u,7540,0,8.927977461,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_w,9112,0,9.117347505,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_g,7820,1,8.964439834,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_wo,4629,0,8.440096141,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_w,10656,1,9.273878393,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_g,2882,1,7.966239777,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_u,8493,1,9.046997574,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_wo,3755,0,8.230843564,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_w,7579,1,8.933136544,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_w,2992,1,8.003697339,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_g,1418,1,7.257002707,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_u,929,1,6.834108739,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_wo,2348,0,7.761319181,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_w,2221,1,7.705712824,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_g,3283,1,8.096512918,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_wo,646,0,6.470799504,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_wo,2142,0,7.669495251,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_u,3908,0,8.270781013,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_wo,5360,0,8.586719254,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_u,2876,1,7.964155719,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_w,3291,1,8.098946749,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_g,2533,1,7.83715965,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_w,4462,1,8.403352375,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_w,5453,1,8.603921195,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_wo,3959,1,8.283746747,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_wo,1333,0,7.19518732,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_wo,7372,0,8.905444319,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_u,2398,1,7.782390336,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_u,2498,1,7.823245691,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_w,7246,1,8.888204871,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_g,6323,1,8.751949058,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_w,1282,1,7.156176637,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_g,4643,1,8.443115988,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_g,11384,1,9.33996414,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_g,3285,1,8.097121931,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_u,6155,1,8.725020039,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_w,11572,1,9.356343666,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_u,1269,1,7.145984468,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_wo,1794,0,7.492203043,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_w,5063,0,8.529714472,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_g,3288,1,8.098034756,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_wo,2291,0,7.736743682,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_w,5094,1,8.535818656,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_w,4737,1,8.463159303,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_wo,6054,1,8.70847449,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_wo,2179,0,7.686621335,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_w,4302,1,8.36683531,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_u,7528,1,8.926384681,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_wo,2282,1,7.73280753,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_wo,2837,0,7.950502435,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_wo,2493,0,7.821242084,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_u,4842,1,8.485083137,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_w,2988,1,8.002359546,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_wo,4274,1,8.360305436,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_u,4075,0,8.312626026,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_u,5083,1,8.533656917,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_w,3376,1,8.124446856,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_g,15136,0,9.624831291,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_wo,15592,1,9.654513241,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_g,8604,0,9.05998249,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_g,4016,0,8.298041661,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_g,7088,1,8.866158492,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_w,14924,1,9.610725934,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_g,11963,1,9.389573832,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_wo,3539,1,8.17159948,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_w,3252,1,8.087025471,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_u,3207,1,8.0730912,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_w,2809,1,7.940583827,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_u,7206,0,8.882669291,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_w,10082,1,9.218506935,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_wo,1911,0,7.555381944,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_g,5241,0,8.564267599,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_w,4132,1,8.32651683,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_wo,1706,0,7.441906728,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_u,12669,1,9.446913344,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_wo,916,0,6.820016365,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_w,15336,1,9.637958285,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_w,5149,1,8.5465578,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_u,3387,0,8.127699853,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_u,12102,0,9.401126007,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_g,10265,1,9.236495329,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_wo,15262,1,9.633121358,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_wo,2728,0,7.911324019,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_u,2998,0,8.005700679,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_wo,2819,0,7.944137491,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_u,12927,0,9.467073426,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_w,6180,1,8.72907355,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,lowom_wo,2238,0,7.713337889,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,highom_w,11563,1,9.355565624,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_w,5630,1,8.635864721,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,obligdet_wo,2569,0,7.851271997,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,num_g,3178,1,8.064007347,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S02,gender_g,2449,1,7.803435057,nonNative,-2.673202729,-0.472372321,-16.14086955,-2.799364248
S03,highom_w,5063,1,8.529714472,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,num_g,3693,1,8.214194415,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,lowom_w,11335,1,9.335650563,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,gender_g,5771,0,8.660600655,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,obligdet_w,3634,1,8.198089249,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,lowom_wo,7214,1,8.883778861,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,lowom_w,5051,1,8.527341522,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,obligdet_w,3678,1,8.210124405,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,num_u,4176,1,8.33710913,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,highom_wo,5095,1,8.536014946,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,highom_w,5261,1,8.568076402,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,gender_g,4120,1,8.323608442,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,gender_u,5351,0,8.585038738,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,obligdet_wo,8823,0,9.085117227,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,gender_g,10911,1,9.297526734,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,obligdet_w,3067,1,8.028455164,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,gender_g,7135,1,8.87276753,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,highom_w,5929,1,8.687610844,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,highom_wo,8501,0,9.047939083,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,gender_g,7879,1,8.971956271,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,obligdet_wo,5888,0,8.68067166,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,num_g,5009,1,8.518991573,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,lowom_w,4362,1,8.380685947,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,gender_u,3855,0,8.257126286,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,highom_wo,7057,0,8.861775311,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,num_u,8843,1,9.087381465,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,lowom_w,9653,1,9.175024027,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,lowom_wo,26704,0,10.19256865,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,obligdet_wo,13499,1,9.510370888,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,lowom_w,8964,1,9.100971835,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
S03,highom_wo,9283,0,9.135940049,nonNative,0.646958065,-7.499926835,-13.2155204,-3.490189134
